latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
49.062,35.203,304.4,1.9,1.3,2018-10-20,1110,A,59,6.0NRT,279.4,17.1,D
48.693,30.966,307,1.2,1.1,2018-10-20,1110,A,37,6.0NRT,284.6,7.4,D
48.691,30.95,318.3,1.2,1.1,2018-10-20,1110,A,78,6.0NRT,287.4,18.9,D
49.078,35.096,300,1.9,1.3,2018-10-20,1110,A,15,6.0NRT,279.6,8.5,D
49.076,35.071,311.5,1.9,1.3,2018-10-20,1110,A,71,6.0NRT,280.9,25.5,D
48.703,30.964,307.3,1.2,1.1,2018-10-20,1110,A,28,6.0NRT,283.7,7.2,D
48.701,30.948,311.7,1.2,1.1,2018-10-20,1110,A,24,6.0NRT,287.2,11.3,D
49.213,34.633,307.9,1.8,1.3,2018-10-20,1110,A,66,6.0NRT,287.3,14,D
49.211,34.609,310.1,1.8,1.3,2018-10-20,1110,A,69,6.0NRT,289.4,17.3,D
49.189,34.182,323.1,1.7,1.3,2018-10-20,1110,A,82,6.0NRT,282.8,44.1,D
49.316,35.745,303.8,2,1.4,2018-10-20,1110,A,54,6.0NRT,282.7,14.1,D
49.296,34.394,308.3,1.7,1.3,2018-10-20,1110,A,67,6.0NRT,282,18.8,D
49.357,34.878,303.3,1.8,1.3,2018-10-20,1110,A,55,6.0NRT,285,9.4,D
49.363,34.869,307.5,1.8,1.3,2018-10-20,1110,A,66,6.0NRT,285.6,14.8,D
49.434,35.547,300.3,2,1.4,2018-10-20,1110,A,23,6.0NRT,281.9,11.6,D
48.955,30.117,308.7,1.1,1.1,2018-10-20,1110,A,68,6.0NRT,291.2,8.5,D
48.953,30.101,305.2,1.1,1.1,2018-10-20,1110,A,50,6.0NRT,292.3,5.7,D
48.964,30.114,304.7,1.1,1.1,2018-10-20,1110,A,29,6.0NRT,290.5,5,D
48.865,29.286,310.7,1.1,1,2018-10-20,1110,A,70,6.0NRT,286.8,10.6,D
49.621,36.734,303.6,2.3,1.5,2018-10-20,1110,A,57,6.0NRT,285.6,14.1,D
49.519,34.787,303.8,1.8,1.3,2018-10-20,1110,A,57,6.0NRT,283.9,13.3,D
49.517,34.762,302.4,1.8,1.3,2018-10-20,1110,A,52,6.0NRT,281.9,11.6,D
49.654,35.227,302.8,1.9,1.4,2018-10-20,1110,A,20,6.0NRT,284.8,10.6,D
49.13,29.714,307.8,1.1,1,2018-10-20,1110,A,66,6.0NRT,290.1,8.4,D
49.678,35.223,308.1,1.9,1.4,2018-10-20,1110,A,56,6.0NRT,282.4,19.2,D
49.144,29.628,302.7,1.1,1,2018-10-20,1110,A,50,6.0NRT,290.5,5,D
49.681,35.217,310.5,1.9,1.4,2018-10-20,1110,A,70,6.0NRT,281.9,25,D
49.602,33.981,305.4,1.7,1.3,2018-10-20,1110,A,39,6.0NRT,289.4,10.2,D
49.6,33.958,305.4,1.7,1.3,2018-10-20,1110,A,43,6.0NRT,290.3,9.9,D
49.219,29.777,302.1,1.1,1.1,2018-10-20,1110,A,50,6.0NRT,288.4,4.1,D
49.689,34.494,317.9,1.8,1.3,2018-10-20,1110,A,78,6.0NRT,285.4,36.3,D
49.687,34.469,308.9,1.8,1.3,2018-10-20,1110,A,68,6.0NRT,284.9,19.5,D
49.532,32.416,318.5,1.4,1.2,2018-10-20,1110,A,78,6.0NRT,270.8,29.2,D
49.697,34.485,313.9,1.8,1.3,2018-10-20,1110,A,69,6.0NRT,284.8,25.5,D
49.28,29.925,348.7,1.1,1.1,2018-10-20,1110,A,95,6.0NRT,291.7,68.3,D
49.279,29.91,341.7,1.1,1.1,2018-10-20,1110,A,92,6.0NRT,293,52.8,D
49.29,29.922,315.7,1.1,1.1,2018-10-20,1110,A,76,6.0NRT,290.9,14.6,D
49.288,29.907,328.1,1.1,1.1,2018-10-20,1110,A,85,6.0NRT,291.3,29.7,D
49.273,29.693,303.9,1.1,1,2018-10-20,1110,A,57,6.0NRT,290.5,5.5,D
49.417,30.435,309.5,1.2,1.1,2018-10-20,1110,A,36,6.0NRT,289.2,8.4,D
49.307,29.498,302.9,1.1,1,2018-10-20,1110,A,53,6.0NRT,289.3,4.9,D
49.418,30.429,308.1,1.2,1.1,2018-10-20,1110,A,53,6.0NRT,289.2,7.8,D
49.428,30.427,307.2,1.2,1.1,2018-10-20,1110,A,47,6.0NRT,289.1,6.8,D
49.426,30.411,330.4,1.2,1.1,2018-10-20,1110,A,87,6.0NRT,292.5,34.3,D
50.091,32.03,321.8,1.4,1.2,2018-10-20,1110,A,81,6.0NRT,289.8,31.1,D
50.089,32.011,308.5,1.4,1.2,2018-10-20,1110,A,67,6.0NRT,288.2,14,D
50.412,35.973,307.1,2.1,1.4,2018-10-20,1110,A,65,6.0NRT,279.8,26.9,D
50.148,32.414,306,1.4,1.2,2018-10-20,1110,A,58,6.0NRT,291.2,9.3,D
50.147,32.395,312.3,1.4,1.2,2018-10-20,1110,A,68,6.0NRT,291.5,16.7,D
50.159,32.412,307.9,1.4,1.2,2018-10-20,1110,A,45,6.0NRT,291.8,10.8,D
50.157,32.392,326.2,1.4,1.2,2018-10-20,1110,A,79,6.0NRT,291.6,38,D
50.504,34.649,353.7,1.8,1.3,2018-10-20,1110,A,97,6.0NRT,282.4,175.1,D
50.502,34.623,349.7,1.8,1.3,2018-10-20,1110,A,96,6.0NRT,285.5,152.4,D
50.529,34.671,302.9,1.8,1.3,2018-10-20,1110,A,54,6.0NRT,274.9,18,D
50.527,34.645,308.5,1.8,1.3,2018-10-20,1110,A,67,6.0NRT,275.5,26.1,D
50.534,34.665,308.6,1.8,1.3,2018-10-20,1110,A,67,6.0NRT,274.1,26.8,D
50.532,34.639,301.5,1.8,1.3,2018-10-20,1110,A,47,6.0NRT,274.9,16.1,D
50.316,31.863,345.6,1.4,1.2,2018-10-20,1110,A,94,6.0NRT,292.7,81.7,D
50.314,31.844,303.3,1.4,1.2,2018-10-20,1110,A,55,6.0NRT,289.9,5.6,D
50.61,34.283,318.9,1.8,1.3,2018-10-20,1110,A,79,6.0NRT,279.3,41.2,D
50.608,34.258,316,1.8,1.3,2018-10-20,1110,A,76,6.0NRT,281.4,34.6,D
51.118,35.34,300,2,1.4,2018-10-20,1110,A,22,6.0NRT,284.5,13.4,D
51.116,35.311,309.1,2,1.4,2018-10-20,1110,A,68,6.0NRT,283.7,28.6,D
51.118,35.335,302.9,2,1.4,2018-10-20,1110,A,54,6.0NRT,284.2,17.5,D
51.117,35.306,303.2,2,1.4,2018-10-20,1110,A,53,6.0NRT,283,18,D
51.064,34.169,313.1,1.8,1.3,2018-10-20,1110,A,73,6.0NRT,287.6,26.1,D
51.152,34.12,313,1.8,1.3,2018-10-20,1110,A,73,6.0NRT,287.5,26.4,D
51.655,27.219,307.8,1,1,2018-10-20,1110,A,64,6.0NRT,287.5,9,D
51.893,26.581,328.3,1,1,2018-10-20,1110,A,86,6.0NRT,285.8,28.7,D
51.891,26.566,329.2,1,1,2018-10-20,1110,A,86,6.0NRT,288.5,29.9,D
51.959,26.113,304,1,1,2018-10-20,1110,A,17,6.0NRT,284.7,5.8,D
51.957,26.098,301.5,1,1,2018-10-20,1110,A,19,6.0NRT,282.5,4.2,D
52.404,29.533,303,1.2,1.1,2018-10-20,1110,A,51,6.0NRT,285.6,8.5,D
53.685,41.815,309.8,4.4,1.9,2018-10-20,1110,A,31,6.0NRT,284.9,81.7,D
53.684,41.811,311,4.4,1.9,2018-10-20,1110,A,71,6.0NRT,284.7,96.3,D
53.702,41.811,305.6,4.4,1.9,2018-10-20,1110,A,50,6.0NRT,285.3,63.5,D
56.388,30.554,317.6,1.4,1.2,2018-10-20,1110,A,78,6.0NRT,280.4,29.3,D
48.803,135.036,306.5,1.7,1.3,2018-10-20,1220,T,68,6.0NRT,273.4,26.5,N
50.259,117.339,308.7,1,1,2018-10-20,1400,T,75,6.0NRT,273.8,13.9,N
50.257,117.326,302.5,1,1,2018-10-20,1400,T,50,6.0NRT,272.5,10.1,N
34.409,119.841,327.4,1.2,1.1,2018-10-20,1355,T,100,6.0NRT,286.3,34.8,N
41.166,122.995,308.6,1.1,1,2018-10-20,1355,T,75,6.0NRT,279.8,13.2,N
19.352,105.762,303.7,1.4,1.2,2018-10-20,1530,T,57,6.0NRT,292.3,6.5,N
26.568,101.67,303,1.1,1,2018-10-20,1530,T,35,6.0NRT,292.3,5.8,N
26.577,101.668,319,1.1,1,2018-10-20,1530,T,98,6.0NRT,291.4,18.5,N
26.576,101.658,307.9,1.1,1,2018-10-20,1530,T,73,6.0NRT,289.8,9,N
18.537,74.243,303,1.2,1.1,2018-10-20,1710,T,53,6.0NRT,291.6,6.1,N
19.367,71.359,309.3,1.9,1.3,2018-10-20,1710,T,66,6.0NRT,296.3,13.6,N
19.372,71.352,310.1,1.9,1.3,2018-10-20,1710,T,69,6.0NRT,296.3,15.3,N
51.846,53.807,304.1,2.9,1.6,2018-10-20,1720,T,59,6.0NRT,274.8,51.2,N
40.87,69.526,301.2,1.1,1,2018-10-20,1715,T,38,6.0NRT,278.6,8.7,N
23.153,55.449,309.9,1.4,1.2,2018-10-20,1850,T,79,6.0NRT,293,14.3,N
24.213,54.137,322.7,1.2,1.1,2018-10-20,1850,T,100,6.0NRT,296.1,21.9,N
24.897,53.034,315.8,1.1,1,2018-10-20,1850,T,89,6.0NRT,295.6,11,N
24.904,53.037,314.3,1.1,1,2018-10-20,1850,T,85,6.0NRT,290.1,10.8,N
24.902,53.027,328.3,1.1,1,2018-10-20,1850,T,100,6.0NRT,291.8,26.6,N
25.602,54.423,310.1,1.3,1.1,2018-10-20,1850,T,69,6.0NRT,297.9,6.9,N
25.507,53.149,313.8,1.1,1.1,2018-10-20,1850,T,83,6.0NRT,298.4,8.5,N
25.536,53.155,317.9,1.1,1.1,2018-10-20,1850,T,95,6.0NRT,298.6,12.5,N
25.535,53.144,331.4,1.1,1.1,2018-10-20,1850,T,100,6.0NRT,298.6,30,N
25.593,52.543,311,1.1,1,2018-10-20,1850,T,73,6.0NRT,296.1,6.2,N
25.891,51.542,311.5,1,1,2018-10-20,1850,T,83,6.0NRT,294.9,9,N
25.911,51.553,305.2,1,1,2018-10-20,1850,T,19,6.0NRT,294.8,4.7,N
25.634,49.394,320,1.1,1,2018-10-20,1850,T,99,6.0NRT,295,17.6,N
25.633,49.384,309.2,1.1,1,2018-10-20,1850,T,76,6.0NRT,294.2,8.2,N
25.643,49.393,305.2,1.1,1,2018-10-20,1850,T,57,6.0NRT,294.6,5.4,N
25.642,49.382,305.4,1.1,1,2018-10-20,1850,T,55,6.0NRT,294.5,5.7,N
26.85,55.853,311.4,1.6,1.3,2018-10-20,1850,T,82,6.0NRT,294.2,20.4,N
27.018,49.575,318.5,1,1,2018-10-20,1850,T,97,6.0NRT,297.3,14.4,N
27.499,52.65,313.7,1.1,1.1,2018-10-20,1850,T,88,6.0NRT,297.9,10.6,N
27.498,52.639,313.3,1.1,1,2018-10-20,1850,T,87,6.0NRT,298.5,9.6,N
27.507,52.637,311.5,1.1,1,2018-10-20,1850,T,62,6.0NRT,297.8,8.3,N
27.511,52.62,316.7,1.1,1,2018-10-20,1850,T,94,6.0NRT,297.3,14.4,N
27.509,52.609,309.4,1.1,1,2018-10-20,1850,T,67,6.0NRT,297.9,6.5,N
27.004,49,327.3,1.1,1,2018-10-20,1850,T,100,6.0NRT,296.1,27.2,N
27.52,52.618,321,1.1,1,2018-10-20,1850,T,100,6.0NRT,294.6,18.7,N
27.519,52.607,322.2,1.1,1,2018-10-20,1850,T,100,6.0NRT,296.8,19.2,N
27.517,52.596,326.5,1.1,1,2018-10-20,1850,T,100,6.0NRT,297.9,24.2,N
28.496,49.716,336,1,1,2018-10-20,1850,T,100,6.0NRT,301.1,32.5,N
28.495,49.706,320.5,1,1,2018-10-20,1850,T,100,6.0NRT,299.4,13.4,N
29.051,48.139,314.4,1.1,1,2018-10-20,1850,T,89,6.0NRT,298.3,10.9,N
29.163,47.979,305.9,1.1,1,2018-10-20,1850,T,66,6.0NRT,295.6,6.4,N
30.035,50.635,307.3,1,1,2018-10-20,1850,T,71,6.0NRT,294.3,6.7,N
30.044,50.633,306.2,1,1,2018-10-20,1850,T,67,6.0NRT,293.5,6,N
29.938,49.682,311.6,1,1,2018-10-20,1850,T,76,6.0NRT,298.8,6.4,N
30.116,50.359,307.4,1,1,2018-10-20,1850,T,71,6.0NRT,294.1,6.6,N
30.297,50.739,302.3,1,1,2018-10-20,1850,T,45,6.0NRT,288.7,5.5,N
30.305,50.727,302.9,1,1,2018-10-20,1850,T,52,6.0NRT,288.6,6,N
29.883,47.79,308.4,1.1,1,2018-10-20,1850,T,74,6.0NRT,295,8.7,N
30.391,50.62,306.5,1,1,2018-10-20,1850,T,68,6.0NRT,291,7.8,N
30.347,50.297,312.5,1,1,2018-10-20,1850,T,85,6.0NRT,294.4,10.4,N
30.346,50.287,325.7,1,1,2018-10-20,1850,T,100,6.0NRT,295.2,22.9,N
30.4,50.618,313.9,1,1,2018-10-20,1850,T,88,6.0NRT,291.5,12.7,N
30.388,49.86,311.3,1,1,2018-10-20,1850,T,82,6.0NRT,296.1,8.6,N
30.105,47.446,302.7,1.1,1.1,2018-10-20,1850,T,51,6.0NRT,290.2,6,N
30.168,47.42,305,1.1,1.1,2018-10-20,1850,T,63,6.0NRT,288.3,7.4,N
30.167,47.409,309.2,1.1,1.1,2018-10-20,1850,T,77,6.0NRT,287.8,10.8,N
30.571,49.918,312.7,1,1,2018-10-20,1850,T,85,6.0NRT,294.1,10.3,N
30.208,47.394,312.1,1.1,1.1,2018-10-20,1850,T,84,6.0NRT,292.8,12.4,N
30.218,47.392,311.4,1.1,1.1,2018-10-20,1850,T,82,6.0NRT,293,11.7,N
30.216,47.38,303.2,1.1,1.1,2018-10-20,1850,T,54,6.0NRT,292.5,5.4,N
30.648,49.94,315.8,1,1,2018-10-20,1850,T,92,6.0NRT,293.8,13,N
30.646,49.93,305.1,1,1,2018-10-20,1850,T,63,6.0NRT,293.8,5.3,N
30.276,47.361,312.8,1.1,1.1,2018-10-20,1850,T,86,6.0NRT,294.6,12.2,N
30.286,47.359,308.2,1.1,1.1,2018-10-20,1850,T,74,6.0NRT,294.7,8.8,N
30.723,49.824,316.4,1,1,2018-10-20,1850,T,93,6.0NRT,295.4,12.9,N
30.355,47.338,338.4,1.1,1.1,2018-10-20,1850,T,100,6.0NRT,295.8,47,N
30.418,47.604,315.2,1.1,1,2018-10-20,1850,T,91,6.0NRT,296,14.3,N
30.353,46.843,315.5,1.2,1.1,2018-10-20,1850,T,91,6.0NRT,295.4,16,N
30.351,46.831,314.2,1.2,1.1,2018-10-20,1850,T,89,6.0NRT,295.2,14.6,N
30.355,46.836,323.9,1.2,1.1,2018-10-20,1850,T,100,6.0NRT,295.4,26.4,N
30.521,47.611,327,1.1,1,2018-10-20,1850,T,100,6.0NRT,295.8,27.4,N
30.528,47.597,323.4,1.1,1,2018-10-20,1850,T,100,6.0NRT,295.9,22.9,N
30.494,47.325,315.1,1.1,1.1,2018-10-20,1850,T,90,6.0NRT,295,14.5,N
30.492,47.314,335.5,1.1,1.1,2018-10-20,1850,T,100,6.0NRT,296.6,41.7,N
30.502,47.312,311.1,1.1,1.1,2018-10-20,1850,T,82,6.0NRT,294.7,11,N
30.895,49.672,308.1,1,1,2018-10-20,1850,T,74,6.0NRT,294.9,6.5,N
30.56,47.34,332.5,1.1,1.1,2018-10-20,1850,T,100,6.0NRT,295.5,36.1,N
30.558,47.328,329.2,1.1,1.1,2018-10-20,1850,T,100,6.0NRT,295.8,31,N
30.566,47.315,320.3,1.1,1.1,2018-10-20,1850,T,100,6.0NRT,295.5,19.7,N
30.562,47.113,301.5,1.1,1.1,2018-10-20,1850,T,36,6.0NRT,290.6,4.4,N
30.56,47.101,327.5,1.1,1.1,2018-10-20,1850,T,100,6.0NRT,291.3,30.7,N
30.756,48.284,320.7,1,1,2018-10-20,1850,T,100,6.0NRT,293.3,18.7,N
30.754,48.274,328.4,1,1,2018-10-20,1850,T,100,6.0NRT,294.5,27.5,N
30.607,47.329,358,1.1,1.1,2018-10-20,1850,T,100,6.0NRT,297.4,93.1,N
30.605,47.318,323.4,1.1,1.1,2018-10-20,1850,T,100,6.0NRT,295.5,23.1,N
30.616,47.327,306.1,1.1,1.1,2018-10-20,1850,T,67,6.0NRT,294.9,6.7,N
30.925,48.862,314.8,1,1,2018-10-20,1850,T,90,6.0NRT,292.6,13.4,N
30.689,47.329,331.9,1.1,1,2018-10-20,1850,T,100,6.0NRT,295.3,35.1,N
30.752,47.663,354.1,1.1,1,2018-10-20,1850,T,100,6.0NRT,297.9,78.3,N
31.041,49.398,303.6,1,1,2018-10-20,1850,T,56,6.0NRT,293.2,5,N
31.039,49.388,310.3,1,1,2018-10-20,1850,T,80,6.0NRT,293.2,9.4,N
30.763,47.33,322.2,1.1,1,2018-10-20,1850,T,100,6.0NRT,293.9,23.1,N
30.761,47.319,308.4,1.1,1,2018-10-20,1850,T,74,6.0NRT,293.9,9.6,N
30.927,48.02,306.8,1,1,2018-10-20,1850,T,69,6.0NRT,293.9,6.4,N
30.827,47.333,314.8,1.1,1,2018-10-20,1850,T,90,6.0NRT,292.8,15.4,N
30.825,47.322,311.3,1.1,1,2018-10-20,1850,T,82,6.0NRT,293.6,12.3,N
31.002,48.148,306.1,1,1,2018-10-20,1850,T,67,6.0NRT,291.6,7,N
31.001,48.137,349.1,1,1,2018-10-20,1850,T,100,6.0NRT,295.6,63.9,N
30.999,48.127,303.8,1,1,2018-10-20,1850,T,49,6.0NRT,292.2,5.1,N
30.885,47.332,339.3,1.1,1,2018-10-20,1850,T,100,6.0NRT,294.2,48.7,N
30.883,47.321,309.1,1.1,1,2018-10-20,1850,T,77,6.0NRT,293.4,10,N
31.207,48.958,303.9,1,1,2018-10-20,1850,T,57,6.0NRT,292.4,4.9,N
31.205,48.947,305.4,1,1,2018-10-20,1850,T,64,6.0NRT,293.1,5.7,N
31.058,47.618,313.7,1.1,1,2018-10-20,1850,T,88,6.0NRT,292.4,13.5,N
31.319,49.282,317.3,1,1,2018-10-20,1850,T,95,6.0NRT,294,15,N
31.067,47.616,327,1.1,1,2018-10-20,1850,T,100,6.0NRT,292.5,27.3,N
31.078,47.625,328.5,1.1,1,2018-10-20,1850,T,100,6.0NRT,293.5,29.4,N
31.024,47.289,353.5,1.1,1,2018-10-20,1850,T,100,6.0NRT,295.2,79.5,N
31.022,47.278,359.4,1.1,1,2018-10-20,1850,T,100,6.0NRT,294.8,96.5,N
31.087,47.623,309.9,1.1,1,2018-10-20,1850,T,79,6.0NRT,291.1,10.4,N
31.034,47.287,303.1,1.1,1,2018-10-20,1850,T,53,6.0NRT,290.4,5.1,N
31.032,47.276,305.7,1.1,1,2018-10-20,1850,T,65,6.0NRT,290.2,6.9,N
31.275,48.734,331.4,1,1,2018-10-20,1850,T,100,6.0NRT,296,29.5,N
31.274,48.723,316,1,1,2018-10-20,1850,T,92,6.0NRT,294.7,12.7,N
31.299,48.772,315.8,1,1,2018-10-20,1850,T,92,6.0NRT,294.4,13.2,N
31.309,48.774,317.9,1,1,2018-10-20,1850,T,96,6.0NRT,293.4,15.6,N
31.308,48.764,315.6,1,1,2018-10-20,1850,T,91,6.0NRT,293.1,13.4,N
31.459,49.558,303.1,1,1,2018-10-20,1850,T,53,6.0NRT,292.9,4.2,N
31.275,48.116,338.1,1,1,2018-10-20,1850,T,100,6.0NRT,292.8,42.7,N
31.273,48.106,310.6,1,1,2018-10-20,1850,T,80,6.0NRT,290.9,10.5,N
31.435,47.836,328.1,1.1,1,2018-10-20,1850,T,100,6.0NRT,293.4,28.5,N
31.447,47.68,301,1.1,1,2018-10-20,1850,T,36,6.0NRT,290.4,5.2,N
31.361,45.966,304.8,1.2,1.1,2018-10-20,1850,T,61,6.0NRT,276.4,12.3,N
31.654,47.52,314,1.1,1,2018-10-20,1850,T,88,6.0NRT,292.1,13.5,N
31.652,47.509,317,1.1,1,2018-10-20,1850,T,94,6.0NRT,292.5,16.2,N
32.241,51.433,320,1.1,1,2018-10-20,1850,T,100,6.0NRT,283,24,N
32.24,51.421,323.1,1.1,1,2018-10-20,1850,T,100,6.0NRT,284.7,27.5,N
31.677,47.44,327.6,1.1,1,2018-10-20,1850,T,100,6.0NRT,293.3,28.5,N
31.675,47.429,327.2,1.1,1,2018-10-20,1850,T,100,6.0NRT,293.7,27.8,N
31.732,47.428,304.3,1.1,1,2018-10-20,1850,T,59,6.0NRT,291.6,6.6,N
31.792,47.063,304.1,1.1,1,2018-10-20,1850,T,59,6.0NRT,291.4,6.5,N
32.111,47.549,319.5,1.1,1,2018-10-20,1850,T,99,6.0NRT,292.8,18.4,N
32.117,47.416,313.7,1.1,1,2018-10-20,1850,T,88,6.0NRT,292.4,12.9,N
32.115,47.405,323.4,1.1,1,2018-10-20,1850,T,100,6.0NRT,292.6,22.7,N
32.18,47.517,310,1.1,1,2018-10-20,1850,T,79,6.0NRT,291.8,10.1,N
32.259,47.251,322.4,1.1,1,2018-10-20,1850,T,100,6.0NRT,291.4,22.8,N
32.347,47.706,303.5,1,1,2018-10-20,1850,T,55,6.0NRT,292.7,5.1,N
32.356,47.704,327.1,1,1,2018-10-20,1850,T,100,6.0NRT,293,26.4,N
32.98,46.165,308.5,1.2,1.1,2018-10-20,1850,T,75,6.0NRT,290.1,11,N
34.758,45.156,326.3,1.2,1.1,2018-10-20,1850,T,100,6.0NRT,291.1,33.2,N
34.756,45.143,320.7,1.2,1.1,2018-10-20,1850,T,100,6.0NRT,290.5,25.5,N
35.721,44.046,300,1.3,1.1,2018-10-20,1850,T,7,6.0NRT,287.7,5.8,N
35.728,44.037,310,1.3,1.1,2018-10-20,1850,T,79,6.0NRT,288,15.2,N
35.98,43.768,319.9,1.4,1.2,2018-10-20,1850,T,99,6.0NRT,289.4,28.5,N
36,43.762,304.3,1.4,1.2,2018-10-20,1850,T,60,6.0NRT,287.2,11.1,N
19.375,56.15,320,1.4,1.2,2018-10-20,1845,T,100,6.0NRT,292.6,27.7,N
21.594,56.264,305.3,1.5,1.2,2018-10-20,1845,T,64,6.0NRT,293.2,10.5,N
21.592,56.25,315,1.5,1.2,2018-10-20,1845,T,90,6.0NRT,293.2,22.7,N
40.541,141.509,339,1,1,2018-10-20,1630,A,100,6.0NRT,283,47,N
40.532,141.507,304.1,1,1,2018-10-20,1630,A,58,6.0NRT,281.8,9.4,N
35.031,136.882,302.5,1.4,1.2,2018-10-20,1630,A,48,6.0NRT,286.5,11,N
50.439,116.899,316.1,1.3,1.1,2018-10-20,1805,A,92,6.0NRT,268.7,27.8,N
50.437,116.917,314.1,1.3,1.1,2018-10-20,1805,A,88,6.0NRT,268.7,25.6,N
42.805,46.014,312.3,1,1,2018-10-20,1855,T,78,6.0NRT,275.5,15.2,N
42.811,45.982,303,1,1,2018-10-20,1855,T,53,6.0NRT,274,9.9,N
43.962,40.955,312.6,1.3,1.1,2018-10-20,1855,T,85,6.0NRT,280.8,22,N
46.897,51.998,306.4,1.7,1.3,2018-10-20,1855,T,68,6.0NRT,274.9,27,N
51.756,50.193,305.3,1.6,1.3,2018-10-20,1855,T,64,6.0NRT,278.9,23.4,N
52.544,39.646,301,1.1,1,2018-10-20,1855,T,14,6.0NRT,277.8,8,N
52.542,39.631,304.6,1.1,1,2018-10-20,1855,T,52,6.0NRT,279.5,10.4,N
54.166,37.717,306,1.1,1.1,2018-10-20,1855,T,66,6.0NRT,274.2,13.6,N
54.17,37.709,303.1,1.1,1.1,2018-10-20,1855,T,53,6.0NRT,273.8,12.4,N
30.53,26.08,301.5,1,1,2018-10-20,2030,T,12,6.0NRT,291.4,3.8,N
30.539,26.079,309.4,1,1,2018-10-20,2030,T,77,6.0NRT,291,9.2,N
30.669,26.366,300.3,1,1,2018-10-20,2030,T,23,6.0NRT,289.8,3.9,N
30.773,27.108,301.1,1.1,1,2018-10-20,2030,T,30,6.0NRT,289.9,5.5,N
10.576,26.861,318.9,1.2,1.1,2018-10-20,2025,T,97,6.0NRT,295.1,19,N
11.042,28.495,307.7,1,1,2018-10-20,2025,T,70,6.0NRT,294.9,6.2,N
23.787,86.399,305.6,1.2,1.1,2018-10-20,1950,A,56,6.0NRT,293,7.5,N
23.777,86.397,314.6,1.2,1.1,2018-10-20,1950,A,76,6.0NRT,297.7,14.9,N
23.728,86.442,305.9,1.2,1.1,2018-10-20,1950,A,66,6.0NRT,294.5,8.6,N
23.683,86.09,304,1.2,1.1,2018-10-20,1950,A,58,6.0NRT,292.6,8.1,N
22.793,86.205,306.6,1.2,1.1,2018-10-20,1950,A,69,6.0NRT,295.4,8.1,N
20.959,85.184,317.5,1.2,1.1,2018-10-20,1950,A,95,6.0NRT,295.2,18.6,N
20.958,85.178,308.6,1.2,1.1,2018-10-20,1950,A,71,6.0NRT,294.7,9.5,N
20.957,85.19,304.9,1.2,1.1,2018-10-20,1950,A,28,6.0NRT,294.7,6.4,N
20.87,85,304.4,1.3,1.1,2018-10-20,1950,A,60,6.0NRT,294.3,7.1,N
20.797,85.257,305.2,1.2,1.1,2018-10-20,1950,A,63,6.0NRT,293.9,7.4,N
51.133,63.868,303.2,1.9,1.4,2018-10-20,2125,A,54,6.0NRT,274.8,26.5,N
38.355,66.311,300.1,1.1,1,2018-10-20,2125,A,15,6.0NRT,277,9,N
38.354,66.323,300.8,1.1,1,2018-10-20,2125,A,34,6.0NRT,277,9.4,N
25.599,54.434,307.2,3.8,1.8,2018-10-20,2130,A,52,6.0NRT,293,33,N
25.532,53.158,314,4.7,2,2018-10-20,2130,A,84,6.0NRT,293.1,88.6,N
25.531,53.154,312.2,4.7,2,2018-10-20,2130,A,78,6.0NRT,293.1,76.2,N
21.591,56.259,301.8,2.5,1.5,2018-10-20,2130,A,44,6.0NRT,291.6,17.4,N
19.377,56.152,306.5,2.4,1.5,2018-10-20,2130,A,68,6.0NRT,290.9,27.2,N
27.148,49.227,305.2,2.9,1.6,2018-10-20,2310,A,25,6.0NRT,293.3,31.8,N
27.023,49.585,307.1,3,1.7,2018-10-20,2310,A,52,6.0NRT,293.8,34.3,N
46.902,51.989,304.8,1.4,1.2,2018-10-20,2305,A,62,6.0NRT,276.4,18.4,N
46.892,51.985,337.5,1.4,1.2,2018-10-20,2305,A,100,6.0NRT,278.3,71.7,N
46.888,52.002,319.3,1.4,1.2,2018-10-20,2305,A,98,6.0NRT,275,35,N
42.819,45.977,335.9,1,1,2018-10-20,2305,A,100,6.0NRT,277.3,42.2,N
42.804,46.011,310.2,1,1,2018-10-20,2305,A,79,6.0NRT,275.6,14.1,N
42.802,46.023,306.4,1,1,2018-10-20,2305,A,68,6.0NRT,276.9,11.7,N
42.856,44.036,313.1,1,1,2018-10-20,2305,A,86,6.0NRT,279.8,15.7,N
42.855,44.048,313.6,1,1,2018-10-20,2305,A,87,6.0NRT,281.1,16.3,N
35.983,43.778,300.9,1,1,2018-10-20,2305,A,35,6.0NRT,280.2,6.5,N
35.73,44.036,302.9,1,1,2018-10-20,2305,A,52,6.0NRT,289.5,6.6,N
35.728,44.047,306.6,1,1,2018-10-20,2305,A,69,6.0NRT,289.7,8.9,N
34.757,45.155,329.6,1.1,1.1,2018-10-20,2305,A,100,6.0NRT,289.6,36,N
33.492,44.35,300.8,1.1,1,2018-10-20,2305,A,34,6.0NRT,290.3,5.8,N
32.491,45.664,302.4,1.3,1.1,2018-10-20,2305,A,49,6.0NRT,290.5,8,N
31.321,49.293,303.7,2.3,1.5,2018-10-20,2305,A,57,6.0NRT,288.8,22.5,N
31.663,47.518,304.2,1.7,1.3,2018-10-20,2305,A,59,6.0NRT,289.7,16.3,N
